symbol,tour,bet,pnl
BLIND_80,5,20.0,-20.0
BLIND_80,6,40.0,-40.0
BLIND_80,7,80.0,80.0
BLIND_80,8,10.0,-10.0
BLIND_80,9,20.0,-20.0
BLIND_80,10,40.0,-40.0
BLIND_81,1,10.0,10.0
BLIND_81,2,10.0,10.0
BLIND_81,3,10.0,-10.0
BLIND_81,4,20.0,20.0
BLIND_81,5,10.0,10.0
BLIND_81,6,10.0,-10.0
BLIND_81,7,20.0,20.0
BLIND_81,8,10.0,-10.0
BLIND_81,9,20.0,-20.0
BLIND_81,10,40.0,40.0
BLIND_82,1,10.0,-10.0
BLIND_82,2,20.0,20.0
BLIND_82,3,10.0,10.0
BLIND_82,4,10.0,-10.0
BLIND_82,5,20.0,20.0
BLIND_82,6,10.0,10.0
BLIND_82,7,10.0,-10.0
BLIND_82,8,20.0,-20.0
BLIND_82,9,40.0,40.0
BLIND_82,10,10.0,-10.0
BLIND_83,1,10.0,10.0
BLIND_83,2,10.0,-10.0
BLIND_83,3,20.0,-20.0
BLIND_83,4,40.0,40.0
BLIND_83,5,10.0,10.0
BLIND_83,6,10.0,-10.0
BLIND_83,7,20.0,-20.0
BLIND_83,8,40.0,40.0
BLIND_83,9,10.0,-10.0
BLIND_83,10,20.0,-20.0
BLIND_84,1,10.0,-10.0
BLIND_84,2,20.0,20.0
BLIND_84,3,10.0,10.0
BLIND_84,4,10.0,10.0
BLIND_84,5,10.0,10.0
BLIND_84,6,10.0,10.0
BLIND_84,7,10.0,10.0
BLIND_84,8,10.0,10.0
BLIND_84,9,10.0,-10.0
BLIND_84,10,20.0,-20.0
BLIND_85,1,10.0,-10.0
BLIND_85,2,20.0,-20.0
BLIND_85,3,40.0,-40.0
BLIND_85,4,80.0,-80.0
BLIND_85,5,160.0,-160.0
BLIND_85,6,320.0,320.0
BLIND_85,7,10.0,10.0
BLIND_85,8,10.0,10.0
BLIND_85,9,10.0,10.0
BLIND_85,10,10.0,10.0
BLIND_86,1,10.0,10.0
BLIND_86,2,10.0,10.0
BLIND_86,3,10.0,-10.0
BLIND_86,4,20.0,20.0
BLIND_86,5,10.0,10.0
BLIND_86,6,10.0,10.0
BLIND_86,7,10.0,-10.0
BLIND_86,8,20.0,-20.0
BLIND_86,9,40.0,-40.0
BLIND_86,10,80.0,-80.0
BLIND_87,1,10.0,-10.0
BLIND_87,2,20.0,-20.0
BLIND_87,3,40.0,-40.0
BLIND_87,4,80.0,-80.0
BLIND_87,5,160.0,-160.0
BLIND_87,6,320.0,320.0
BLIND_87,7,10.0,-10.0
BLIND_87,8,20.0,20.0
BLIND_87,9,10.0,-10.0
BLIND_87,10,20.0,-20.0
BLIND_88,1,10.0,-10.0
BLIND_88,2,20.0,20.0
BLIND_88,3,10.0,-10.0
BLIND_88,4,20.0,20.0
BLIND_88,5,10.0,10.0
BLIND_88,6,10.0,-10.0
BLIND_88,7,20.0,-20.0
BLIND_88,8,40.0,40.0
BLIND_88,9,10.0,10.0
BLIND_88,10,10.0,10.0
BLIND_89,1,10.0,10.0
BLIND_89,2,10.0,-10.0
BLIND_89,3,20.0,20.0
BLIND_89,4,10.0,10.0
BLIND_89,5,10.0,10.0
BLIND_89,6,10.0,-10.0
BLIND_89,7,20.0,20.0
BLIND_89,8,10.0,-10.0
BLIND_89,9,20.0,-20.0
BLIND_89,10,40.0,40.0
BLIND_90,1,10.0,10.0
BLIND_90,2,10.0,10.0
BLIND_90,3,10.0,-10.0
BLIND_90,4,20.0,-20.0
BLIND_90,5,40.0,-40.0
BLIND_90,6,80.0,80.0
BLIND_90,7,10.0,-10.0
BLIND_90,8,20.0,20.0
BLIND_90,9,10.0,-10.0
BLIND_90,10,20.0,20.0
BLIND_91,1,10.0,10.0
BLIND_91,2,10.0,-10.0
BLIND_91,3,20.0,20.0
BLIND_91,4,10.0,-10.0
BLIND_91,5,20.0,20.0
BLIND_91,6,10.0,10.0
BLIND_91,7,10.0,10.0
BLIND_91,8,10.0,-10.0
BLIND_91,9,20.0,20.0
BLIND_91,10,10.0,10.0
BLIND_92,1,10.0,10.0
BLIND_92,2,10.0,10.0
BLIND_92,3,10.0,10.0
BLIND_92,4,10.0,10.0
BLIND_92,5,10.0,10.0
BLIND_92,6,10.0,10.0
BLIND_92,7,10.0,-10.0
BLIND_92,8,20.0,-20.0
BLIND_92,9,40.0,-40.0
BLIND_92,10,80.0,80.0
BLIND_93,1,10.0,-10.0
BLIND_93,2,20.0,20.0
BLIND_93,3,10.0,-10.0
BLIND_93,4,20.0,-20.0
BLIND_93,5,40.0,-40.0
BLIND_93,6,80.0,80.0
BLIND_93,7,10.0,-10.0
BLIND_93,8,20.0,-20.0
BLIND_93,9,40.0,-40.0
BLIND_93,10,80.0,-80.0
BLIND_94,1,10.0,-10.0
BLIND_94,2,20.0,20.0
BLIND_94,3,10.0,-10.0
BLIND_94,4,20.0,20.0
BLIND_94,5,10.0,-10.0
BLIND_94,6,20.0,20.0
BLIND_94,7,10.0,10.0
BLIND_94,8,10.0,10.0
BLIND_94,9,10.0,-10.0
BLIND_94,10,20.0,-20.0
BLIND_95,1,10.0,10.0
BLIND_95,2,10.0,10.0
BLIND_95,3,10.0,-10.0
BLIND_95,4,20.0,-20.0
BLIND_95,5,40.0,-40.0
BLIND_95,6,80.0,80.0
BLIND_95,7,10.0,-10.0
BLIND_95,8,20.0,20.0
BLIND_95,9,10.0,-10.0
BLIND_95,10,20.0,-20.0
BLIND_96,1,10.0,10.0
BLIND_96,2,10.0,-10.0
BLIND_96,3,20.0,-20.0
BLIND_96,4,40.0,40.0
BLIND_96,5,10.0,-10.0
BLIND_96,6,20.0,-20.0
BLIND_96,7,40.0,40.0
BLIND_96,8,10.0,10.0
BLIND_96,9,10.0,-10.0
BLIND_96,10,20.0,-20.0
BLIND_97,1,10.0,-10.0
BLIND_97,2,20.0,-20.0
BLIND_97,3,40.0,40.0
BLIND_97,4,10.0,10.0
BLIND_97,5,10.0,10.0
BLIND_97,6,10.0,-10.0
BLIND_97,7,20.0,20.0
BLIND_97,8,10.0,-10.0
BLIND_97,9,20.0,-20.0
BLIND_97,10,40.0,-40.0
BLIND_98,1,10.0,10.0
BLIND_98,2,10.0,-10.0
BLIND_98,3,20.0,20.0
BLIND_98,4,10.0,10.0
BLIND_98,5,10.0,-10.0
BLIND_98,6,20.0,20.0
BLIND_98,7,10.0,-10.0
BLIND_98,8,20.0,-20.0
BLIND_98,9,40.0,-40.0
BLIND_98,10,80.0,80.0
BLIND_99,1,10.0,-10.0
BLIND_99,2,20.0,20.0
BLIND_99,3,10.0,-10.0
BLIND_99,4,20.0,20.0
BLIND_99,5,10.0,-10.0
BLIND_99,6,20.0,20.0
BLIND_99,7,10.0,10.0
BLIND_99,8,10.0,-10.0
BLIND_99,9,20.0,20.0
BLIND_99,10,10.0,10.0
BLIND_100,1,10.0,-10.0
BLIND_100,2,20.0,-20.0
BLIND_100,3,40.0,-40.0
BLIND_100,4,80.0,-80.0
BLIND_100,5,160.0,160.0
BLIND_100,6,10.0,-10.0
BLIND_100,7,20.0,20.0
BLIND_100,8,10.0,-10.0
BLIND_100,9,20.0,-20.0
BLIND_100,10,40.0,40.0
BLIND_101,1,10.0,-10.0
BLIND_101,2,20.0,-20.0
BLIND_101,3,40.0,-40.0
BLIND_101,4,80.0,80.0
BLIND_101,5,10.0,10.0
BLIND_101,6,10.0,-10.0
BLIND_101,7,20.0,20.0
BLIND_101,8,10.0,-10.0
BLIND_101,9,20.0,-20.0
BLIND_101,10,40.0,-40.0
BLIND_102,1,10.0,-10.0
BLIND_102,2,20.0,20.0
BLIND_102,3,10.0,10.0
BLIND_102,4,10.0,10.0
BLIND_102,5,10.0,10.0
BLIND_102,6,10.0,-10.0
BLIND_102,7,20.0,20.0
BLIND_102,8,10.0,10.0
BLIND_102,9,10.0,-10.0
BLIND_102,10,20.0,-20.0
BLIND_103,1,10.0,-10.0
BLIND_103,2,20.0,20.0
BLIND_103,3,10.0,10.0
BLIND_103,4,10.0,10.0
BLIND_103,5,10.0,-10.0
BLIND_103,6,20.0,-20.0
BLIND_103,7,40.0,40.0
BLIND_103,8,10.0,-10.0
BLIND_103,9,20.0,-20.0
BLIND_103,10,40.0,-40.0
BLIND_104,1,10.0,10.0
BLIND_104,2,10.0,10.0
BLIND_104,3,10.0,-10.0
BLIND_104,4,20.0,20.0
BLIND_104,5,10.0,-10.0
BLIND_104,6,20.0,-20.0
BLIND_104,7,40.0,-40.0
BLIND_104,8,80.0,-80.0
BLIND_104,9,160.0,-160.0
BLIND_104,10,320.0,-320.0
BLIND_105,1,10.0,10.0
BLIND_105,2,10.0,10.0
BLIND_105,3,10.0,10.0
BLIND_105,4,10.0,-10.0
BLIND_105,5,20.0,-20.0
BLIND_105,6,40.0,-40.0
BLIND_105,7,80.0,80.0
BLIND_105,8,10.0,-10.0
BLIND_105,9,20.0,-20.0
BLIND_105,10,40.0,-40.0
BLIND_106,1,10.0,-10.0
BLIND_106,2,20.0,-20.0
BLIND_106,3,40.0,-40.0
BLIND_106,4,80.0,-80.0
BLIND_106,5,160.0,-160.0
BLIND_106,6,320.0,-320.0
BLIND_106,7,640.0,640.0
BLIND_106,8,10.0,-10.0
BLIND_106,9,20.0,-20.0
BLIND_106,10,40.0,-40.0
BLIND_107,1,10.0,10.0
BLIND_107,2,10.0,-10.0
BLIND_107,3,20.0,20.0
BLIND_107,4,10.0,-10.0
BLIND_107,5,20.0,-20.0
BLIND_107,6,40.0,-40.0
BLIND_107,7,80.0,80.0
BLIND_107,8,10.0,-10.0
BLIND_107,9,20.0,20.0
BLIND_107,10,10.0,10.0
BLIND_108,1,10.0,-10.0
BLIND_108,2,20.0,20.0
BLIND_108,3,10.0,10.0
BLIND_108,4,10.0,-10.0
BLIND_108,5,20.0,-20.0
BLIND_108,6,40.0,-40.0
BLIND_108,7,80.0,-80.0
BLIND_108,8,160.0,160.0
BLIND_108,9,10.0,10.0
BLIND_108,10,10.0,-10.0
BLIND_109,1,10.0,-10.0
BLIND_109,2,20.0,20.0
BLIND_109,3,10.0,-10.0
BLIND_109,4,20.0,-20.0
BLIND_109,5,40.0,-40.0
BLIND_109,6,80.0,-80.0
BLIND_109,7,160.0,-160.0
BLIND_109,8,320.0,320.0
BLIND_109,9,10.0,10.0
BLIND_109,10,10.0,10.0
BLIND_110,1,10.0,-10.0
BLIND_110,2,20.0,-20.0
BLIND_110,3,40.0,-40.0
BLIND_110,4,80.0,-80.0
BLIND_110,5,160.0,160.0
BLIND_110,6,10.0,10.0
BLIND_110,7,10.0,10.0
BLIND_110,8,10.0,10.0
BLIND_110,9,10.0,10.0
BLIND_110,10,10.0,-10.0
BLIND_111,1,10.0,10.0
BLIND_111,2,10.0,10.0
BLIND_111,3,10.0,10.0
BLIND_111,4,10.0,10.0
BLIND_111,5,10.0,10.0
BLIND_111,6,10.0,-10.0
BLIND_111,7,20.0,20.0
BLIND_111,8,10.0,-10.0
BLIND_111,9,20.0,20.0
BLIND_111,10,10.0,-10.0
BLIND_112,1,10.0,10.0
BLIND_112,2,10.0,-10.0
BLIND_112,3,20.0,20.0
BLIND_112,4,10.0,10.0
BLIND_112,5,10.0,10.0
BLIND_112,6,10.0,-10.0
BLIND_112,7,20.0,20.0
BLIND_112,8,10.0,-10.0
BLIND_112,9,20.0,-20.0
BLIND_112,10,40.0,-40.0
BLIND_113,1,10.0,10.0
BLIND_113,2,10.0,10.0
BLIND_113,3,10.0,10.0
BLIND_113,4,10.0,10.0
BLIND_113,5,10.0,-10.0
BLIND_113,6,20.0,-20.0
BLIND_113,7,40.0,40.0
BLIND_113,8,10.0,10.0
BLIND_113,9,10.0,10.0
BLIND_113,10,10.0,-10.0
BLIND_114,1,10.0,10.0
BLIND_114,2,10.0,-10.0
BLIND_114,3,20.0,-20.0
BLIND_114,4,40.0,40.0
BLIND_114,5,10.0,10.0
BLIND_114,6,10.0,10.0
BLIND_114,7,10.0,-10.0
BLIND_114,8,20.0,-20.0
BLIND_114,9,40.0,-40.0
BLIND_114,10,80.0,80.0
BLIND_115,1,10.0,-10.0
BLIND_115,2,20.0,-20.0
BLIND_115,3,40.0,-40.0
BLIND_115,4,80.0,-80.0
BLIND_115,5,160.0,160.0
BLIND_115,6,10.0,-10.0
BLIND_115,7,20.0,-20.0
BLIND_115,8,40.0,40.0
BLIND_115,9,10.0,10.0
BLIND_115,10,10.0,-10.0
BLIND_116,1,10.0,-10.0
BLIND_116,2,20.0,-20.0
BLIND_116,3,40.0,40.0
BLIND_116,4,10.0,10.0
BLIND_116,5,10.0,-10.0
BLIND_116,6,20.0,-20.0
BLIND_116,7,40.0,40.0
BLIND_116,8,10.0,10.0
BLIND_116,9,10.0,-10.0
BLIND_116,10,20.0,-20.0
BLIND_117,1,10.0,-10.0
BLIND_117,2,20.0,20.0
BLIND_117,3,10.0,10.0
BLIND_117,4,10.0,-10.0
BLIND_117,5,20.0,-20.0
BLIND_117,6,40.0,-40.0
BLIND_117,7,80.0,80.0
BLIND_117,8,10.0,10.0
BLIND_117,9,10.0,-10.0
BLIND_117,10,20.0,-20.0
BLIND_118,1,10.0,10.0
BLIND_118,2,10.0,10.0
BLIND_118,3,10.0,10.0
BLIND_118,4,10.0,10.0
BLIND_118,5,10.0,-10.0
BLIND_118,6,20.0,-20.0
BLIND_118,7,40.0,-40.0
BLIND_118,8,80.0,-80.0
BLIND_118,9,160.0,-160.0
BLIND_118,10,320.0,-320.0
BLIND_119,1,10.0,-10.0
BLIND_119,2,20.0,20.0
BLIND_119,3,10.0,10.0
BLIND_119,4,10.0,-10.0
BLIND_119,5,20.0,-20.0
BLIND_119,6,40.0,40.0
BLIND_119,7,10.0,10.0
BLIND_119,8,10.0,10.0
BLIND_119,9,10.0,10.0
BLIND_119,10,10.0,10.0
BLIND_120,1,10.0,-10.0
BLIND_120,2,20.0,20.0
BLIND_120,3,10.0,-10.0
BLIND_120,4,20.0,20.0
BLIND_120,5,10.0,10.0
BLIND_120,6,10.0,-10.0
BLIND_120,7,20.0,-20.0
BLIND_120,8,40.0,-40.0
BLIND_120,9,80.0,-80.0
BLIND_120,10,160.0,-160.0
BLIND_121,1,10.0,-10.0
BLIND_121,2,20.0,20.0
BLIND_121,3,10.0,-10.0
BLIND_121,4,20.0,20.0
BLIND_121,5,10.0,10.0
BLIND_121,6,10.0,10.0
BLIND_121,7,10.0,-10.0
BLIND_121,8,20.0,20.0
BLIND_121,9,10.0,-10.0
BLIND_121,10,20.0,-20.0
BLIND_122,1,10.0,10.0
BLIND_122,2,10.0,-10.0
BLIND_122,3,20.0,20.0
BLIND_122,4,10.0,-10.0
BLIND_122,5,20.0,20.0
BLIND_122,6,10.0,10.0
BLIND_122,7,10.0,10.0
BLIND_122,8,10.0,10.0
BLIND_122,9,10.0,-10.0
BLIND_122,10,20.0,-20.0
BLIND_123,1,10.0,-10.0
BLIND_123,2,20.0,20.0
BLIND_123,3,10.0,-10.0
BLIND_123,4,20.0,-20.0
BLIND_123,5,40.0,-40.0
BLIND_123,6,80.0,80.0
BLIND_123,7,10.0,10.0
BLIND_123,8,10.0,10.0
BLIND_123,9,10.0,10.0
BLIND_123,10,10.0,10.0
BLIND_124,1,10.0,-10.0
BLIND_124,2,20.0,20.0
BLIND_124,3,10.0,-10.0
BLIND_124,4,20.0,-20.0
BLIND_124,5,40.0,40.0
BLIND_124,6,10.0,-10.0
BLIND_124,7,20.0,-20.0
BLIND_124,8,40.0,40.0
BLIND_124,9,10.0,10.0
BLIND_124,10,10.0,10.0
BLIND_125,1,10.0,10.0
BLIND_125,2,10.0,-10.0
BLIND_125,3,20.0,-20.0
BLIND_125,4,40.0,-40.0
BLIND_125,5,80.0,80.0
BLIND_125,6,10.0,-10.0
BLIND_125,7,20.0,-20.0
BLIND_125,8,40.0,40.0
BLIND_125,9,10.0,-10.0
BLIND_125,10,20.0,20.0
BLIND_126,1,10.0,10.0
BLIND_126,2,10.0,-10.0
BLIND_126,3,20.0,20.0
BLIND_126,4,10.0,10.0
BLIND_126,5,10.0,-10.0
BLIND_126,6,20.0,-20.0
BLIND_126,7,40.0,40.0
BLIND_126,8,10.0,-10.0
BLIND_126,9,20.0,20.0
BLIND_126,10,10.0,10.0
BLIND_127,1,10.0,10.0
BLIND_127,2,10.0,-10.0
BLIND_127,3,20.0,-20.0
BLIND_127,4,40.0,40.0
BLIND_127,5,10.0,10.0
BLIND_127,6,10.0,-10.0
BLIND_127,7,20.0,-20.0
BLIND_127,8,40.0,-40.0
BLIND_127,9,80.0,80.0
BLIND_127,10,10.0,-10.0
BLIND_128,1,10.0,10.0
BLIND_128,2,10.0,-10.0
BLIND_128,3,20.0,20.0
BLIND_128,4,10.0,-10.0
BLIND_128,5,20.0,20.0
BLIND_128,6,10.0,10.0
BLIND_128,7,10.0,-10.0
BLIND_128,8,20.0,-20.0
BLIND_128,9,40.0,40.0
BLIND_128,10,10.0,-10.0
BLIND_129,1,10.0,10.0
BLIND_129,2,10.0,10.0
BLIND_129,3,10.0,-10.0
BLIND_129,4,20.0,20.0
BLIND_129,5,10.0,10.0
BLIND_129,6,10.0,-10.0
BLIND_129,7,20.0,-20.0
BLIND_129,8,40.0,-40.0
BLIND_129,9,80.0,80.0
BLIND_129,10,10.0,10.0
BLIND_130,1,10.0,10.0
BLIND_130,2,10.0,-10.0
BLIND_130,3,20.0,20.0
BLIND_130,4,10.0,10.0
BLIND_130,5,10.0,-10.0
BLIND_130,6,20.0,20.0
BLIND_130,7,10.0,-10.0
BLIND_130,8,20.0,20.0
BLIND_130,9,10.0,-10.0
BLIND_130,10,20.0,20.0
BLIND_131,1,10.0,10.0
BLIND_131,2,10.0,-10.0
BLIND_131,3,20.0,-20.0
BLIND_131,4,40.0,40.0
BLIND_131,5,10.0,10.0
BLIND_131,6,10.0,10.0
BLIND_131,7,10.0,10.0
BLIND_131,8,10.0,-10.0
BLIND_131,9,20.0,-20.0
BLIND_131,10,40.0,-40.0
BLIND_132,1,10.0,10.0
BLIND_132,2,10.0,10.0
BLIND_132,3,10.0,-10.0
BLIND_132,4,20.0,-20.0
BLIND_132,5,40.0,-40.0
BLIND_132,6,80.0,80.0
BLIND_132,7,10.0,-10.0
BLIND_132,8,20.0,20.0
BLIND_132,9,10.0,10.0
BLIND_132,10,10.0,10.0
BLIND_133,1,10.0,-10.0
BLIND_133,2,20.0,-20.0
BLIND_133,3,40.0,40.0
BLIND_133,4,10.0,-10.0
BLIND_133,5,20.0,20.0
BLIND_133,6,10.0,-10.0
BLIND_133,7,20.0,20.0
BLIND_133,8,10.0,10.0
BLIND_133,9,10.0,10.0
BLIND_133,10,10.0,10.0
BLIND_134,1,10.0,-10.0
BLIND_134,2,20.0,-20.0
BLIND_134,3,40.0,-40.0
BLIND_134,4,80.0,-80.0
BLIND_134,5,160.0,160.0
BLIND_134,6,10.0,-10.0
BLIND_134,7,20.0,-20.0
BLIND_134,8,40.0,40.0
BLIND_134,9,10.0,-10.0
BLIND_134,10,20.0,-20.0
BLIND_135,1,10.0,-10.0
BLIND_135,2,20.0,-20.0
BLIND_135,3,40.0,-40.0
BLIND_135,4,80.0,80.0
BLIND_135,5,10.0,-10.0
BLIND_135,6,20.0,-20.0
BLIND_135,7,40.0,-40.0
BLIND_135,8,80.0,80.0
BLIND_135,9,10.0,10.0
BLIND_135,10,10.0,-10.0
BLIND_136,1,10.0,10.0
BLIND_136,2,10.0,10.0
BLIND_136,3,10.0,10.0
BLIND_136,4,10.0,10.0
BLIND_136,5,10.0,10.0
BLIND_136,6,10.0,-10.0
BLIND_136,7,20.0,-20.0
BLIND_136,8,40.0,-40.0
BLIND_136,9,80.0,80.0
BLIND_136,10,10.0,-10.0
BLIND_137,1,10.0,-10.0
BLIND_137,2,20.0,-20.0
BLIND_137,3,40.0,40.0
BLIND_137,4,10.0,-10.0
BLIND_137,5,20.0,20.0
BLIND_137,6,10.0,10.0
BLIND_137,7,10.0,-10.0
BLIND_137,8,20.0,-20.0
BLIND_137,9,40.0,-40.0
BLIND_137,10,80.0,-80.0
BLIND_138,1,10.0,10.0
BLIND_138,2,10.0,10.0
BLIND_138,3,10.0,-10.0
BLIND_138,4,20.0,-20.0
BLIND_138,5,40.0,-40.0
BLIND_138,6,80.0,-80.0
BLIND_138,7,160.0,-160.0
BLIND_138,8,320.0,-320.0
BLIND_138,9,640.0,-640.0
BLIND_138,10,1280.0,-1280.0
BLIND_139,1,10.0,10.0
BLIND_139,2,10.0,10.0
BLIND_139,3,10.0,10.0
BLIND_139,4,10.0,10.0
BLIND_139,5,10.0,10.0
BLIND_139,6,10.0,10.0
BLIND_139,7,10.0,-10.0
BLIND_139,8,20.0,-20.0
BLIND_139,9,40.0,40.0
BLIND_139,10,10.0,-10.0
BLIND_140,1,10.0,10.0
BLIND_140,2,10.0,10.0
BLIND_140,3,10.0,10.0
BLIND_140,4,10.0,-10.0
BLIND_140,5,20.0,-20.0
BLIND_140,6,40.0,-40.0
BLIND_140,7,80.0,-80.0
BLIND_140,8,160.0,-160.0
BLIND_140,9,320.0,-320.0
BLIND_140,10,640.0,-640.0
BLIND_141,1,10.0,10.0
BLIND_141,2,10.0,10.0
BLIND_141,3,10.0,-10.0
BLIND_141,4,20.0,-20.0
BLIND_141,5,40.0,-40.0
BLIND_141,6,80.0,-80.0
BLIND_141,7,160.0,160.0
BLIND_141,8,10.0,10.0
BLIND_141,9,10.0,10.0
BLIND_141,10,10.0,10.0
BLIND_142,1,10.0,-10.0
BLIND_142,2,20.0,20.0
BLIND_142,3,10.0,-10.0
BLIND_142,4,20.0,-20.0
BLIND_142,5,40.0,40.0
BLIND_142,6,10.0,10.0
BLIND_142,7,10.0,-10.0
BLIND_142,8,20.0,-20.0
BLIND_142,9,40.0,40.0
BLIND_142,10,10.0,-10.0
BLIND_143,1,10.0,10.0
BLIND_143,2,10.0,-10.0
BLIND_143,3,20.0,20.0
BLIND_143,4,10.0,-10.0
BLIND_143,5,20.0,-20.0
BLIND_143,6,40.0,-40.0
BLIND_143,7,80.0,-80.0
BLIND_143,8,160.0,160.0
BLIND_143,9,10.0,10.0
BLIND_143,10,10.0,-10.0
BLIND_144,1,10.0,10.0
BLIND_144,2,10.0,-10.0
BLIND_144,3,20.0,20.0
BLIND_144,4,10.0,10.0
BLIND_144,5,10.0,10.0
BLIND_144,6,10.0,10.0
BLIND_144,7,10.0,10.0
BLIND_144,8,10.0,-10.0
BLIND_144,9,20.0,20.0
BLIND_144,10,10.0,10.0
BLIND_145,1,10.0,-10.0
BLIND_145,2,20.0,-20.0
BLIND_145,3,40.0,40.0
BLIND_145,4,10.0,-10.0
BLIND_145,5,20.0,-20.0
BLIND_145,6,40.0,40.0
BLIND_145,7,10.0,10.0
BLIND_145,8,10.0,10.0
BLIND_145,9,10.0,10.0
BLIND_145,10,10.0,-10.0
BLIND_146,1,10.0,10.0
BLIND_146,2,10.0,10.0
BLIND_146,3,10.0,-10.0
BLIND_146,4,20.0,20.0
BLIND_146,5,10.0,10.0
BLIND_146,6,10.0,-10.0
BLIND_146,7,20.0,-20.0
BLIND_146,8,40.0,40.0
BLIND_146,9,10.0,-10.0
BLIND_146,10,20.0,-20.0
BLIND_147,1,10.0,-10.0
BLIND_147,2,20.0,-20.0
BLIND_147,3,40.0,-40.0
BLIND_147,4,80.0,-80.0
BLIND_147,5,160.0,-160.0
BLIND_147,6,320.0,320.0
BLIND_147,7,10.0,-10.0
BLIND_147,8,20.0,-20.0
BLIND_147,9,40.0,-40.0
BLIND_147,10,80.0,80.0
BLIND_148,1,10.0,-10.0
BLIND_148,2,20.0,-20.0
BLIND_148,3,40.0,40.0
BLIND_148,4,10.0,10.0
BLIND_148,5,10.0,10.0
BLIND_148,6,10.0,10.0
BLIND_148,7,10.0,10.0
BLIND_148,8,10.0,-10.0
BLIND_148,9,20.0,-20.0
BLIND_148,10,40.0,-40.0
BLIND_149,1,10.0,-10.0
BLIND_149,2,20.0,-20.0
BLIND_149,3,40.0,-40.0
BLIND_149,4,80.0,80.0
BLIND_149,5,10.0,10.0
BLIND_149,6,10.0,10.0
BLIND_149,7,10.0,-10.0
BLIND_149,8,20.0,20.0
BLIND_149,9,10.0,10.0
BLIND_149,10,10.0,10.0
BLIND_150,1,10.0,10.0
BLIND_150,2,10.0,-10.0
BLIND_150,3,20.0,-20.0
BLIND_150,4,40.0,40.0
BLIND_150,5,10.0,10.0
BLIND_150,6,10.0,-10.0
BLIND_150,7,20.0,-20.0
BLIND_150,8,40.0,40.0
BLIND_150,9,10.0,-10.0
BLIND_150,10,20.0,-20.0
BLIND_151,1,10.0,10.0
BLIND_151,2,10.0,10.0
BLIND_151,3,10.0,10.0
BLIND_151,4,10.0,10.0
BLIND_151,5,10.0,-10.0
BLIND_151,6,20.0,20.0
BLIND_151,7,10.0,10.0
BLIND_151,8,10.0,10.0
BLIND_151,9,10.0,10.0
BLIND_151,10,10.0,10.0
BLIND_152,1,10.0,10.0
BLIND_152,2,10.0,-10.0
BLIND_152,3,20.0,-20.0
BLIND_152,4,40.0,-40.0
BLIND_152,5,80.0,-80.0
BLIND_152,6,160.0,160.0
BLIND_152,7,10.0,10.0
BLIND_152,8,10.0,-10.0
BLIND_152,9,20.0,20.0
BLIND_152,10,10.0,10.0
BLIND_153,1,10.0,-10.0
BLIND_153,2,20.0,-20.0
BLIND_153,3,40.0,-40.0
BLIND_153,4,80.0,80.0
BLIND_153,5,10.0,-10.0
BLIND_153,6,20.0,20.0
BLIND_153,7,10.0,10.0
BLIND_153,8,10.0,-10.0
BLIND_153,9,20.0,-20.0
BLIND_153,10,40.0,-40.0
BLIND_154,1,10.0,10.0
BLIND_154,2,10.0,-10.0
BLIND_154,3,20.0,20.0
BLIND_154,4,10.0,10.0
BLIND_154,5,10.0,10.0
BLIND_154,6,10.0,-10.0
BLIND_154,7,20.0,-20.0
BLIND_154,8,40.0,40.0
BLIND_154,9,10.0,10.0
BLIND_154,10,10.0,10.0
BLIND_155,1,10.0,10.0
BLIND_155,2,10.0,10.0
BLIND_155,3,10.0,10.0
BLIND_155,4,10.0,10.0
BLIND_155,5,10.0,-10.0
BLIND_155,6,20.0,20.0
BLIND_155,7,10.0,-10.0
BLIND_155,8,20.0,-20.0
BLIND_155,9,40.0,40.0
BLIND_155,10,10.0,10.0
BLIND_156,1,10.0,10.0
BLIND_156,2,10.0,10.0
BLIND_156,3,10.0,10.0
BLIND_156,4,10.0,-10.0
BLIND_156,5,20.0,-20.0
BLIND_156,6,40.0,40.0
BLIND_156,7,10.0,10.0
BLIND_156,8,10.0,10.0
BLIND_156,9,10.0,10.0
BLIND_156,10,10.0,-10.0
BLIND_157,1,10.0,10.0
BLIND_157,2,10.0,10.0
BLIND_157,3,10.0,-10.0
BLIND_157,4,20.0,20.0
BLIND_157,5,10.0,10.0
BLIND_157,6,10.0,10.0
BLIND_157,7,10.0,10.0
BLIND_157,8,10.0,-10.0
BLIND_157,9,20.0,-20.0
BLIND_157,10,40.0,-40.0
BLIND_158,1,10.0,10.0
BLIND_158,2,10.0,10.0
BLIND_158,3,10.0,10.0
BLIND_158,4,10.0,-10.0
BLIND_158,5,20.0,-20.0
BLIND_158,6,40.0,40.0
BLIND_158,7,10.0,-10.0
BLIND_158,8,20.0,20.0
BLIND_158,9,10.0,-10.0
BLIND_158,10,20.0,-20.0
BLIND_159,1,10.0,-10.0
BLIND_159,2,20.0,20.0
BLIND_159,3,10.0,-10.0
BLIND_159,4,20.0,-20.0
BLIND_159,5,40.0,-40.0
BLIND_159,6,80.0,-80.0
BLIND_159,7,160.0,160.0
BLIND_159,8,10.0,10.0
BLIND_159,9,10.0,-10.0
BLIND_159,10,20.0,-20.0
BLIND_160,1,10.0,-10.0
BLIND_160,2,20.0,-20.0
